Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Pave Bank,https://www.crunchbase.com/organization/pave-bank,"Artificial Intelligence (AI), Banking, Blockchain, Financial Services","Singapore, Central Region, Singapore",The world's first multi-asset and programmable bank,"9,854",Active,2023-01-01,year,,,,,For Profit,https://pavebank.com/,,Seed,5200000,USD,5200000
Markato,https://www.crunchbase.com/organization/markato,"Marketplace, Retail, Software, Wholesale","Singapore, Central Region, Singapore",Markato is the premier wholesale marketplace for discovering a curated selection of international brands from across the globe.,"14,200",Active,2023-01-01,year,,,,,For Profit,https://www.markato.com/,"Markato offers an all-in-one online wholesale platform for businesses and stores in Asia to source from hundreds of premium, independent brands from the United States, Europe, and Australia.",Seed,5000000,USD,5000000
LXA,https://www.crunchbase.com/organization/lxa-f235,"Consulting, Financial Services, Interior Design, Project Management","Singapore, Central Region, Singapore","Fintech, Asset Management, Mortgage","14,325",Active,2023-01-01,year,,,,,For Profit,https://www.wearelxa.com/,"LXA is a fintech venture focused on reimagining Asia's mortgage ecosystem. Geared towards matching institutional capital pools and residential mortgage borrowers, this platform aims to utilize end-to-end technology to streamline the entire mortgage lifecycle, from loan origination and borrower processing to loan servicing. LXA was founded in early 2023 by seasoned executives across the asset management, insurance, mortgage, and technology industries to bridge the gap between mortgage assets and institutional capital in Asia, beginning with Singapore. Combining best practices from North American and European markets with a proprietary technology platform focused on digital credit decisioning and intelligent workflow orchestration, LXA provides the first of its kind solution to address strong demand from Asian insurers and borrowers for differentiated mortgage products.",Seed,10000000,USD,10000000
CleanEdge Resources,https://www.crunchbase.com/organization/cleanedge-resources,"Environmental Consulting, Waste Management, Water Purification","Singapore, Central Region, Singapore",CleanEdge Resources develops breakthrough technology for industrial wastewater treatment and waste-to-energy solutions.,"16,761",Active,2023-01-01,year,,,,,For Profit,https://cleanedgeresources.com/,"CleanEdge Resources is an environmental company that develops breakthrough technology for industrial wastewater treatment and waste-to-energy solutions, with an emphasis on resource recovery and sustainability.",,20000000,USD,20000000
heymax.ai,https://www.crunchbase.com/organization/max-heymax-ai,"Affiliate Marketing, Artificial Intelligence (AI), Credit Cards, E-Commerce, FinTech, Loyalty Programs, Personal Finance, Shopping, Software Engineering","Singapore, Central Region, Singapore",Heymax.ai offers a straightforward and effective method to attract valuable customers who appreciate rewards tailored to their preferences.,"20,593",Active,2023-01-01,year,,,,,For Profit,https://heymax.ai/,"Heymax.ai doubles your favorite miles! heymax helps you find the best credit card to use anywhere you shop, and double dip to earn your preferred loyalty points and miles at 20+ airlines and hotels by shopping with our partners like Shopee, Lazada, Amazon, Apple, Trip.com, Singapore Airlines and so many more. For businesses, heymax.ai is a simple and efficient way to convert high spending customers who likes rewards on their own terms.",Seed,300000,USD,300000
Mito Health,https://www.crunchbase.com/organization/mito-health,"Artificial Intelligence (AI), Health Care, Medical, Personal Health","Singapore, Central Region, Singapore",Mito Health is an AI-powered medical healthtech that provides advances to revolutionize the future of personalized preventative care.,"30,566",Active,2023-01-01,year,,,,,For Profit,https://mitohealth.com,Mito Health is an AI-powered medical healthtech that provides technological advances to revolutionize the future of personalized preventative care.,Seed,1700000,SGD,1276085
Kodiak Finance,https://www.crunchbase.com/organization/kodiak-finance,"Blockchain, Finance, Trading Platform","Singapore, Central Region, Singapore","Kodiak Finance is a DEX project solution provider, combines centralized and automated liquidity management.","38,917",Active,2023-01-01,year,,,,,For Profit,https://www.kodiak.finance,"Kodiak Finance is a DEX project solution provider, combines centralized and automated liquidity management. Their product package is intended to provide traders with the greatest possible trading experience while also simplifying centralized liquidity provisioning for liquidity providers and protocols. They provide a full range of trading and liquidity solutions by integrating the DEX layers: Decentralized Exchange (Kodiak DEX), Automated Liquidity Manager (Kodiak Islands), Comprehensive incentive layer (Sweet Island), Codeless Token Deployment Factory (Panda Factory)",Seed,2000000,USD,2000000
RegenX,https://www.crunchbase.com/organization/regenx-impact,"AgTech, Information Technology, Software","Singapore, Central Region, Singapore",RegenX - The only regenerative agriculture platform in Asia,"43,261",Active,2023-01-01,year,,,,,For Profit,http://regenx.ag/,"RegenX is a financing platform for small agri-businesses in Southeast Asia who are transitioning to regenerative agriculture.  What does the RegenX platform offer? 1. Pre-harvest financing at reduced costs. 2. Tiered regenerative agriculture for immediate value. 3. Advanced data platform to enhance practices and reduce risks. 4. Direct market linkages for better produce pricing. 5. Transparent impact assessment on livelihoods and the environment. Open-source regenerative SOPs to streamline certification. With added value for global investors, food buyers, and farmers' incomes, RegenX is seeding the future of Agri-financing.",Seed,500000,USD,500000
BIKA,https://www.crunchbase.com/organization/bika-1086,"Blockchain, Cryptocurrency, Virtual Reality","Singapore, Central Region, Singapore",BIKA is a blockchain contract exchange.,"44,481",Active,2023-01-01,month,,,,,For Profit,https://www.bika.one/#/home/zh-CN,"BIKA is a digital asset trading platform. They also provide asset protection, advanced data encryption, personal transaction data, open transactions, and compliance operation services.",Early Stage Venture,10000000,USD,10000000
HaiVE,https://www.crunchbase.com/organization/haive-d268,"Artificial Intelligence (AI), Customer Service, Software","Singapore, Central Region, Singapore",HaiVE is an AI as a service platform that optimises the customer experience for business teams in pre-Sales and product/service support.,"45,243",Active,2023-01-01,year,,,,,For Profit,https://haive.tech,"HaiVE is an AI as a Service platform that provides the business teams in pre-sales, on-boarding, and product and service support with a consistently optimal customer experience.",Seed,1000000,USD,1000000
Vantient,https://www.crunchbase.com/organization/vantient,"Blockchain, Web3","Singapore, Central Region, Singapore",Vantient is a Web3 customer relationship management service provider,"47,786",Active,2023-01-01,year,,,,,For Profit,https://www.vantient.io/,"Vantient is a Web3 customer relationship management service provider that delivers on-chain and off-chain customer data collection and analysis services for organizations and Web3 projects to help businesses acquire, engage, and retain users.",Seed,3450000,USD,3450000
LH Systems,https://www.crunchbase.com/organization/lh-systems,"3D Technology, Artificial Intelligence (AI)","Singapore, Central Region, Singapore","LH Systems develops innovative 3D modeling technologies internally under the notion of ""bridging the future with human creations""","60,560",Active,2023-01-01,year,,,,,For Profit,https://www.lh-s.org,"LH Systems develops innovative 3D modeling technologies internally under the notion of ""bridging the future with human creations""",Seed,900000000,JPY,6302808
Zora Healthcare,https://www.crunchbase.com/organization/zora-healthcare,"Fertility, Health Care, Wellness","Singapore, Central Region, Singapore",Zora Health provides a range of medical tools and resources designed to support individuals on their fertility journey.,"64,086",Active,2023-01-01,year,,,,,For Profit,https://zorahealth.co,"Zora Health provides a range of medical tools and resources designed to support individuals on their fertility journey. The company offers a variety of flexible options, empowering patients to make informed decisions by choosing their preferred doctor or accessing a network of partner clinics and hospitals. This approach provides patients with a wide range of treatment and financing options to suit their specific needs. Through Zora Health's platform, patients can access comprehensive information and resources to navigate their fertility journey with confidence. The platform offers tools that help patients understand their options, explore different treatment paths, and make well-informed decisions based on their personal preferences and circumstances. By offering a network of partner clinics and hospitals, Zora Health expands the range of choices available to patients. This allows individuals to select healthcare providers that align with their preferences and provides access to a diverse range of treatment approaches and expertise. In addition to treatment options, Zora Health also offers financing solutions, ensuring that patients have access to flexible payment plans that suit their financial situations. This enables patients to pursue the fertility treatments they need without unnecessary financial burden. Zora Health's focus on providing medical tools, resources, and flexible options empowers patients to confidently navigate their fertility journey, enabling them to choose the healthcare providers and treatments that best meet their individual needs and preferences.",Seed,125000,USD,125000
Paysaction,https://www.crunchbase.com/organization/paysaction,"B2B, FinTech, Payments","Singapore, Central Region, Singapore",Embedded Halal BNPL for merchant inventory.,"67,515",Active,2023-01-01,year,,,,,For Profit,https://www.paysaction.com,"We have pivoted our business towards Embedded Halal BNPL solutions in Southeast Asia (SEA) for merchant inventory management. Our clientele now spans various sectors, including FMCG and F&B. This strategic shift enables merchants to extend customers' 30 to 60-day payment terms, enhancing capital efficiency in the competitive SEA market.",Seed,125000,USD,125000
Katalis AI,https://www.crunchbase.com/organization/katalis-ai,"Advertising, Artificial Intelligence (AI), Photo Editing","Singapore, Central Region, Singapore",Swiss Army knife for ecommerce marketing,"70,136",Active,2023-01-01,year,,,,,For Profit,https://www.katalis.ai,,Seed,125000,USD,125000
OneView,https://www.crunchbase.com/organization/oneview-834b,"Information Technology, Internet, Payments","Singapore, Central Region, Singapore",OneView revolutionise bill payments by transforming the interaction between consumers and senders.,"78,251",Active,2023-01-01,year,,,,,For Profit,https://oneview.sg,"OneView revolutionize bill payments by transforming the interaction between consumers and senders.OneView aims to enable effective and secure communications between government, agencies, business enterprises and individuals.",Seed,4000000,USD,4000000
Immibot,https://www.crunchbase.com/organization/immibot,"Artificial Intelligence (AI), Consulting, SaaS","Singapore, Central Region, Singapore",Online Marketplace for Professional Services,"86,430",Active,2023-01-01,year,,,,,For Profit,https://immibot.ai,"We are an integrated AI platform that streamlines the immigration process around the world. Our intelligent companion, immibot, guides individuals on their journey to new opportunities in a different country. Join us in creating a world without limits.",Seed,110000,USD,110000
SECTA5,https://www.crunchbase.com/organization/secta5,"Cyber Security, Enterprise Software","Singapore, Central Region, Singapore",SECTA5's Cartographer SAAS helps enterprises consolidate their existing security stack in a single location to generate actionable insights,"86,678",Active,2023-01-01,year,,,,,For Profit,https://www.secta5.com,"SECTA5 is early-stage, fast-growing and pre-seed funded cybersecurity startup looking for a technical talent to join us to help shape the future of the company. SECTA5’s Cartographer SAAS platform is designed to help enterprises consolidate their existing security stack in a single location to generate actionable insights. A startup rooted in technical excellence, SECTA5 is founded by a team of highly experienced ethical hackers to develop this next-generation Security Insights and Orchestration Platform (SIOP). SECTA5 aims to help organisations unify the decentralised landscape of cybersecurity software and allow enterprises to defend themselves pre-emptively and more effectively.",Seed,500000,USD,500000
Stofee,https://www.crunchbase.com/organization/stofee,"Fashion, Logistics, Supply Chain Management","Singapore, Central Region, Singapore",Stofee enables fashion manufacturers to diversify supply chain and source their products globally.,"94,858",Active,2023-01-01,year,,,,,For Profit,https://stofee.com/,,Seed,125000,USD,125000
Smooth Labs,https://www.crunchbase.com/organization/smooth-labs,"Blockchain, Cryptocurrency, Virtual Currency","Singapore, Central Region, Singapore","SmoothLabs is a blockchain infrastructure service provider,","94,985",Active,2023-01-01,month,,,,,For Profit,https://smoothlabs.org/,,Seed,2000000,USD,2000000
Supafaya,https://www.crunchbase.com/organization/supafaya,"Consumer, Information Technology, Marketplace","Singapore, Central Region, Singapore",SE Asia's stock market for physical things.,"98,167",Active,2023-01-01,year,,,,,For Profit,https://supafaya.com,"Supafaya serves as intermediaries, ensuring authenticity and preventing scams in the fast-moving realm of buying and selling highly coveted items such as sneakers, collectibles, watches, apparel, and more. Supafaya has a novel approach to this — Supafaya applies stock market-like features into its marketplace.",Seed,50000,USD,50000
Zolo,https://www.crunchbase.com/organization/zolo-8639,"B2B, Food Delivery, Mobile Apps, Software Engineering, Supply Chain Management","Singapore, Central Region, Singapore","Zolo is an AI-driven mobile application that can transfer food orders received on WhatsApp, Zalo, and Line automatically to ERP systems.","101,201",Active,2023-01-01,year,,,,,For Profit,https://zolomart.co,,Seed,350000,USD,350000
Synna,https://www.crunchbase.com/organization/synna,"Artificial Intelligence (AI), Enterprise Software, Information Services, Information Technology, SaaS","Singapore, Central Region, Singapore","Synna is an AI-based workplace knowledge assistant enabling employees to find and understand internal data, documents and resources.","101,883",Active,2023-01-01,year,,,,,For Profit,https://www.synna.ai/,"Synna is an AI-powered workplace knowledge assistant designed to help employees discover and comprehend internal data, documents, and resources across multiple applications. The platform enables users to get comprehensive product summaries and stay informed on their latest updates.",Seed,110000,USD,110000
Keystone,https://www.crunchbase.com/organization/keystone-5922,"Artificial Intelligence (AI), Information Technology, Life Science, Supply Chain Management","Singapore, Central Region, Singapore",Keystone is a data catalyst for the task force for nature-related financial disclosures.,"107,511",Active,2023-01-01,year,,,,,For Profit,https://thekeystone.earth/,"Keystone is a data catalyst for the task force for nature-related financial disclosures. The company is also a technology provider and partner to other globally recognized nature-related disclosure frameworks. Keystone provides science-based mitigation recommendations to help you achieve your goals.  Keystone is backed by Antler and is a member of the Harvard Innovation Lab. It was founded by Karolis Kolbus, Michelle Chong, and Karthik Ramaiah.",Seed,125000,USD,125000
Drops,https://www.crunchbase.com/organization/drops-46ba,FinTech,"Singapore, Central Region, Singapore","Drops provides tailored financial solutions to users in the MENA region - across savings, investments, and Save-Now-Buy-Later.","109,505",Active,2023-01-01,year,,,,,For Profit,https://www.dropsapp.co,"Drops is transforming “one-size fits all” financial products into automated services targeting a market segment of one; starting with helping consumers save and invest for the future. Product offerings include multiple saving mechanics, diversified investment portfolios and Save-Now-Buy-Later.",Seed,125000,USD,125000
Dayos,https://www.crunchbase.com/organization/dayos,"Artificial Intelligence (AI), Consulting, Financial Services, FinTech, Information Technology, Management Information Systems","Singapore, Central Region, Singapore","SaaS, PaaS, ITSM, Solution Integrator, Managed Services","160,271",Active,2023-01-01,year,,,,,For Profit,https://www.dayos.com/,Dayos utilizes AI and other proprietary tools to provide unparalleled managed services and implementation support for major ERP and HR platforms.  We have partnerships with Oracle and SAP and provide end-to-end support of our clients business application ecosystems.,Seed,,USD,
Addlly AI,https://www.crunchbase.com/organization/addlly-ai,"Artificial Intelligence (AI), Marketing, Software","Singapore, Central Region, Singapore",Addlly is an advanced AI-powered writing tool designed to help content marketers and businesses.,"168,411",Active,2023-01-01,year,,,,,For Profit,https://addlly.ai,Addlly is an advanced AI-powered writing tool designed to help content marketers and businesses overcome the most common content writing challenges.,Seed,,USD,
Spot On Chain,https://www.crunchbase.com/organization/spot-on-chain,"Artificial Intelligence (AI), Blockchain, Software","Singapore, Central Region, Singapore",AI Blockchain Data platform,"183,823",Active,2023-01-01,day,,,,,For Profit,https://spotonchain.com,,Seed,,USD,
Flexii,https://www.crunchbase.com/organization/flexii,"Internet, Software","Singapore, Central Region, Singapore",Flexii offers software to organizations in order to cover manpower shortages.,"194,171",Active,2023-01-01,year,,,,,For Profit,https://flexii.net,"Flexii offers software to organizations in order to cover manpower shortages. By bringing businesses and employees together, Flexii  are able to design the work of the future, enabling flexible work arrangements in place of more conventional ones.",Seed,,USD,
Uniramp,https://www.crunchbase.com/organization/uniramp,"Blockchain, Cryptocurrency, Information Technology, Web3","Singapore, Central Region, Singapore",Uniramp is a universal onramp solution for web3.,"207,344",Active,2023-01-01,year,,,,,For Profit,https://uniramp.com,Uniramp is a universal onramp solution for web3. Get connected to fiat gateways globally via one API and widget.,,,,
Pyxis,https://www.crunchbase.com/organization/pyxis-8b86,FinTech,"Singapore, Central Region, Singapore",Building the Afro-Asia Cross-border payment infrastructure,"212,579",Active,2023-01-01,month,,,,,For Profit,https://www.pyxis.money,"Pyxis is a cross-border payment platform that focuses on the Afro-Asian corridor – a corridor that trades more than $500Bn annually. Pyxis connects directly with local payment institutions across the region, allowing for direct exchange of exotic currencies and improved payment experiences. By using Pyxis's simple and single API, our clients and their customers can pay or collect in their local currencies, with security, affordability, and transparency.",Seed,,USD,
SwapGPT,https://www.crunchbase.com/organization/swapgpt,"Artificial Intelligence (AI), Blockchain","Singapore, Central Region, Singapore",AI - powered DeFi Aggregator and Liquidity Manager,"221,899",Active,2023-01-01,year,,,,,For Profit,https://www.swapgpt.ai/,,,,USD,
IZUMO,https://www.crunchbase.com/organization/izumo,"Gaming, Internet, Online Games","Singapore, Central Region, Singapore","IZUMO is an internet company that provides a platform for anime, manga, games, and VTubing culture enthusiasts.","231,838",Active,2023-01-01,year,,,,,For Profit,https://izumo.com,,,,,
audax,https://www.crunchbase.com/organization/audax-39b7,"Banking, Finance, FinTech","Singapore, Central Region, Singapore",audax is a fintech company that offers banking infrastructures and digital banking solutions.,"234,299",Active,2023-01-01,year,,,,,For Profit,https://www.audax.io,,,,,
GoodWhale,https://www.crunchbase.com/organization/goodwhale,"Education, Finance, Financial Services, FinTech, Information Technology, Mobile Apps, Personal Finance","Singapore, Central Region, Singapore",GoodWhale is an investment analysis tool for everyone.,"256,205",Active,2023-01-01,year,,,,,For Profit,https://goodwhale.com/,"GoodWhale application aims to empower everyday people to understand stocks in a fun and simple way. Through its fun and engaging platform, users can expect to research and understand their investments in a simple yet comprehensive manner while levelling up their skills through fun content.",,,,
Huddleverse,https://www.crunchbase.com/organization/huddleverse,"Communities, Content, Health Care, Mental Health, Messaging, Mobile Apps, Social Media, Social Network","Singapore, Central Region, Singapore","Huddleverse is a social, voice, and text communication app that enables users to easily share their mental health experiences.","265,606",Active,2023-01-01,year,,,,,For Profit,https://huddleverse.io/,,Seed,,USD,
Whautomate,https://www.crunchbase.com/organization/whautomate,"Information Technology, Marketing, Productivity Tools, Sales Automation, Software","Singapore, Central Region, Singapore","Maximize customer engagement with our AI based automation platform, supporting WhatsApp, Telegram, Instagram, Messenger, and Live Chat.","299,489",Active,2023-01-01,month,,,,,For Profit,https://whautomate.com,"Whautomate, the ultimate WhatsApp based automation and customer engagement platform for businesses of all sizes looking to boost sales, elevate their customer experience and increase productivity. With a range of features including AI Chatbot, automation, E-Commerce shop, appointment scheduling, and more, businesses can streamline their operations and improve customer satisfaction.",,,,
Krakatoa Technologies Pte. Ltd,https://www.crunchbase.com/organization/krakatoa-technologies-pte-ltd,Metaverse,"Singapore, Central Region, Singapore","RISC-V Core IP, Battery Management System, AI Inference Accelerator","303,941",Active,2023-01-01,year,,,,,For Profit,http://www.krakatoa-tech.com,"Krakatoa Technologies RISC-V® Power Efficient Core​ Delivering power-efficient core to AI, IoT, Metaverse, and mobile market",,,,
Zabava Labs,https://www.crunchbase.com/organization/zabava-labs,"Blockchain, Video Games","Singapore, Central Region, Singapore",A blockchain technology company exploring immersive game experiences and community building tools.,"311,681",Active,2023-01-01,year,,,,,For Profit,https://zabavalabs.com/,,Seed,,USD,
WonderMind,https://www.crunchbase.com/organization/wondermind-487b,"EdTech, Education","Singapore, Central Region, Singapore",WonderMind is a K12 education technology company that is involved in education.,"320,686",Active,2023-01-01,year,,,,,For Profit,,WonderMind is a K12 education technology company that is involved in education. It employs innovative teaching technology and methodologies to create a vibrant learning environment and enhance students' learning outcomes and creativity.,Seed,,USD,
Breathing Fish,https://www.crunchbase.com/organization/breathing-fish,"Artificial Intelligence (AI), Computer Vision, Food Processing, Machine Learning, Seafood","Singapore, Central Region, Singapore",AI ML seafood (salmon) production,"321,694",Active,2023-01-01,day,,,,,For Profit,https://breathing.fish,"AI-controlled land-based seafood production Fresh, Local & Sustainable Salmon Land based (RAS) means computer-driven indoor seafood farming where all parameters are controlled in a closed-loop, recirculating environment. Computer and machine vision, numerically controlled, 99% water reuse, avoiding antibiotics and pesticides.  500 metric tonnes monthly production per site, targeting markets to which fresh salmon is currently transported by air from Norway and Chile. Our launch market is South Korea",Seed,,USD,
WealthGreen,https://www.crunchbase.com/organization/wealthgreen,,"Singapore, Central Region, Singapore",WealthGreen is a company that operates a carbon credit exchange platform for retail investors,"326,178",Active,2023-01-01,year,,,,,For Profit,https://www.wealthgreen.app/,"WealthGreen is the premier app enabling anyone to buy, sell and invest in carbon credits.  Native to the smartphone and available for download on the Apple or Android app store.",,,,
Roomable,https://www.crunchbase.com/organization/roomable,"Enterprise Applications, Enterprise Software, Interior Design, Software, Web Apps","Singapore, Central Region, Singapore",Plan Your Dream Home with AI,"352,546",Active,2023-01-01,day,,,,,For Profit,https://roomable.ai,"Roomable’s the easiest way for homeowners in the United States to design their dream home renovation with AI, plan it, and connect with trusted home professionals to make it real. We help home professionals generate high-quality leads each month from our pool of homeowners seeking to start their home renovation projects.",,,,
MUFEX,https://www.crunchbase.com/organization/mufex,"Blockchain, Decentralized Finance (DeFi), Web3","Singapore, Central Region, Singapore",MUFEX is a Decentralized Perpetual Contract Exchange built for all traders.,"371,595",Active,2023-01-01,year,,,,,For Profit,https://www.mufex.finance/en-US/,MUFEX is a crypto based trading platform that develops Decentralized Perpetual Contract Exchanges for traders.,,,,
Nexub Inc.,https://www.crunchbase.com/organization/nexub,SaaS,"Singapore, Central Region, Singapore","Nexub develops a SaaS solution that helps enterprises track projects, publish content, and automate payrolls in one place.","437,676",Active,2023-01-01,month,,,,,For Profit,https://www.nexub.com,"Nexub develops a SaaS solution that helps enterprises track projects, publish content, and automate payrolls in one place. It integrates CMS, CRM, HR, project management, and support systems.",,,,
Jaz,https://www.crunchbase.com/organization/jaz-3aed,"Accounting, FinTech, Mobile Apps, Payments, SaaS","Singapore, Central Region, Singapore",Next-gen Accounting and Finance Platform,"454,589",Active,2023-01-01,month,,,,,For Profit,https://www.getjaz.com,"Jaz is built around the idea that accounting and finance teams will go through wildly fundamental shifts in behavior and expectations in our GPT-era. We're building the next-gen accounting and finance platform, with new-age tech, for a faster, smarter, and more magical user experience. Jaz is a portfolio asset of Tinvio.",,,,
Stella Pay,https://www.crunchbase.com/organization/stella-pay,,"Singapore, Central Region, Singapore","Stella Pay is a mobile wallet that offers crypto custody, payment service and debit cards.","555,384",Active,2023-01-01,month,,,,,For Profit,,"Stella Pay is a mobile wallet service that provides a range of financial solutions. It offers crypto custody, allowing users to securely store their cryptocurrencies. Additionally, it provides a payment service that enables users to make transactions with ease and convenience. Stella Pay also offers debit cards, both visual and physical, that can be used for spending crypto anywhere and anytime. The company also provides a unique feature where users can get an early pay from their employer. Furthermore, it allows users to schedule their payments and pay for utilities with ease. Users can also earn up to 7% interest.",,,,
Vanguard Tech,https://www.crunchbase.com/organization/vanguard-tech,,"Singapore, Central Region, Singapore",Vanguard Tech provides SaaS solutions for the unique needs of small and medium enterprises (SMEs).,"695,977",Active,2023-01-01,year,,,,,For Profit,https://www.vanguardtech.asia,"Vanguard Tech provides SaaS solutions for the unique needs of small and medium enterprises (SMEs). The company is committed to innovation, quality, and customer satisfaction guaranteeing precision and excellence in every project. It also aims to empower businesses with cutting-edge technology to tackle their distinct challenges effectively.",,,,
oninterface,https://www.crunchbase.com/organization/oninterface,,"Singapore, Central Region, Singapore","Interface is a professional networking site for product people that allows its members to create connections, search jobs, and hire talents.","827,793",Active,2023-01-01,day,,,,,For Profit,https://oninterface.com,,,,,
Showman Digital,https://www.crunchbase.com/organization/showman-digital,"Advertising, Brand Marketing, Digital Marketing, Marketing, SEO, Social Media Management, Social Media Marketing, Web Design, Web Development","Singapore, Central Region, Singapore",Showman Digital is a digital consultancy that empowers businesses to succeed in the digital age through digitalisation solutions.,"838,693",Active,2023-01-01,year,,,,,For Profit,https://www.showman.digital/,"Showman Digital is a digital consultancy based in Singapore that empowers companies of all sizes to succeed in the digital age by providing comprehensive, customised digitalisation solutions that drive results. We specialise in crafting modern luxury brandings for businesses who wants to potray their branding as such, through a spectrum digital marketing services inclusive but not limited to SEO, SMM, Web D&D and a full branding suite.",,,,
ArtPro,https://www.crunchbase.com/organization/artpro,"Art, B2B, Software","Singapore, Central Region, Singapore","Artpro is a software company that provides collection, inventory tracking, and art inventory management services for B2B sectors.","865,058",Active,2023-01-01,year,,,,,For Profit,https://artpro.com.sg,,,,,
Investor Report,https://www.crunchbase.com/organization/investor-report,"Financial Services, Information Technology, Software","Singapore, Central Region, Singapore","Investor Report offers a VaaS Platform to collect, integrate, and understand VC, PE, and private debt portfolios.","1,014,283",Active,2023-01-01,year,,,,,For Profit,https://www.ireport.ai,,,,,
Minuteman MMXXIII,https://www.crunchbase.com/organization/minuteman-mmxxiii,"Business Development, Consulting, Management Consulting, Training","Singapore, Central Region, Singapore","Minuteman MMXXIII specializes in business consulting, training, and research services for organizations.","1,058,881",Active,2023-01-01,year,,,,,For Profit,http://www.minutemanresources.com,,,,,
Imran Khan Digital,https://www.crunchbase.com/organization/imran-khan-47a7,,"Singapore, Central Region, Singapore",Hi there! My name is Imran and I am from Singapore. I'm a Full stack Digital Marketer with over 15 years of experience in the field.,"1,080,673",Active,2023-01-01,day,,,,,For Profit,https://www.imrankhan.digital/,"Hi there! My name is Imran and I am from Singapore. I'm a full stack with over 15 years of experience in the field. I specialize in creating original, informative content that captivates readers and meets all the required specifications. I believe in providing work of the highest quality, tailored to my clients’ needs. In addition to content writing, I am well-versed in SEO strategies and research methods. My main goal is to create pieces of writing that have a positive impact on my clients’ business goals.",,,,
ALT Worldwide,https://www.crunchbase.com/organization/alt-worldwide,"Advertising, Brand Marketing, Digital Marketing","Singapore, Central Region, Singapore","ALT Worldwide is an advertising and communications agency that offers advertising, marketing, and brand strategy services.","1,106,684",Active,2023-01-01,year,,,,,For Profit,https://www.alt-worldwide.org,,,,,
Anxin Finance,https://www.crunchbase.com/organization/anxin-finance,,"Singapore, Central Region, Singapore",Anxin Finance offers crypto-backed lending services to instituions,"1,108,420",Active,2023-01-01,month,,,,,For Profit,https://anxin.finance,,,,,
Taikang Healthy Fruits,https://www.crunchbase.com/organization/taikang-healthy-fruits,Fruit,"Singapore, Central Region, Singapore",Tai Kang Healthy Fruits Best Online Fresh Fruit Store With Home Delivery Service In Singapore,"1,125,800",Active,2023-01-01,year,,,,,For Profit,https://taikanghealthyfruits.com/ ,"Tai Kang Healthy Fruits is your go-to online fruits store, established with passion and drive to serve our customers the finest, freshest, and highest quality fruits from the most respected growers globally. Along with our high quality products, we also provide the warm and enthusiastic customer service to cater to your fruit needs; from fulfilling your daily optimal and nutritional fruit consumption to meeting your specific events. We are determined to deliver only the very best and freshest of our fruits to your doorstep speedily and safely! For ordering and more information visit our products page : aomori apple juice : https://taikanghealthyfruits.com/product/aomori-apple-juice/ fruit coconut jelly singapore :https://taikanghealthyfruits.com/product/thai-jelly-coconut/ fruit gift box delivery singapore : https://taikanghealthyfruits.com/product-category/gift-box/ ecuador dragon fruit : https://taikanghealthyfruits.com/product/ecuador-yellow-dragon-fruit-large/ shine muscat singapore : https://taikanghealthyfruits.com/product/shine-muscat-grapes-2-bunches/ african blue blueberries singapore : https://taikanghealthyfruits.com/product/blueberries-3packs/ ecuador passion fruit : https://taikanghealthyfruits.com/product/ecuador-sweet-passionfruit-1-carton-14-15-pieces/ premium fresh fruits singapore : https://taikanghealthyfruits.com/product-category/premium-fruits/ online fruits delivery singapore : https://taikanghealthyfruits.com/product-category/fruits/",,,,
Marketplace For Ads,https://www.crunchbase.com/organization/marketplace-for-ads,,"Singapore, Central Region, Singapore",Online Marketplace Platform to Buy and Sell Ad Spaces,"1,587,839",Active,2023-01-01,day,,,,,For Profit,https://www.marketplaceforads.com,Online Marketplace Platform to Buy and Sell Ad Spaces,,,,
Vanguard Film Group,https://www.crunchbase.com/organization/vanguard-film-group,"Film, Film Distribution, Film Production","Singapore, Central Region, Singapore",Vanguard Film Group is a global film company that specializes in producing films for the global market.,"2,040,552",Active,2023-01-01,year,,,,,For Profit,https://www.thevanguardfilmgroup.com,Vanguard Film Group is a global film company that specializes in producing films for the global market. It was founded in 2023.,,,,
